"Plot Title: Hobo29-SN10793181"
"#","Date Time, GMT-06:00","Intensity, Lux (LGR S/N: 10793181, SEN S/N: 10793181)","Avg: Hourly Temperature, °C (LGR S/N: 10793181)","Max: Daily Temperature, °C (LGR S/N: 10793181)","Min: Daily Temperature, °C (LGR S/N: 10793181)"
409,07/18/19 03:30:00 AM,0.0,,,
410,07/18/19 04:00:00 AM,0.0,1.818,,
411,07/18/19 04:30:00 AM,0.0,,,
412,07/18/19 05:00:00 AM,0.0,1.330,,
413,07/18/19 05:30:00 AM,0.0,,,
414,07/18/19 06:00:00 AM,64.6,1.112,,
415,07/18/19 06:30:00 AM,269.1,,,
416,07/18/19 07:00:00 AM,505.9,2.620,,
417,07/18/19 07:30:00 AM,936.5,,,
418,07/18/19 08:00:00 AM,1313.2,6.721,,
419,07/18/19 08:30:00 AM,2325.0,,,
420,07/18/19 09:00:00 AM,5511.1,19.148,,
421,07/18/19 09:30:00 AM,19977.9,,,
422,07/18/19 10:00:00 AM,24800.2,30.373,,
423,07/18/19 10:30:00 AM,28933.5,,,
424,07/18/19 11:00:00 AM,33066.9,36.459,,
425,07/18/19 11:30:00 AM,31689.1,,,
426,07/18/19 12:00:00 PM,24800.2,39.169,,
427,07/18/19 12:30:00 PM,31689.1,,,
428,07/18/19 01:00:00 PM,28933.5,40.920,,
429,07/18/19 01:30:00 PM,24800.2,,,
430,07/18/19 02:00:00 PM,22044.6,41.989,,
431,07/18/19 02:30:00 PM,20666.8,,,
432,07/18/19 03:00:00 PM,19289.0,41.695,,
433,07/18/19 03:30:00 PM,17911.2,,,
434,07/18/19 04:00:00 PM,17911.2,38.939,,
435,07/18/19 04:30:00 PM,15844.5,,,
436,07/18/19 05:00:00 PM,12400.1,32.521,,
437,07/18/19 05:30:00 PM,10333.4,,,
438,07/18/19 06:00:00 PM,11711.2,29.403,,
439,07/18/19 06:30:00 PM,9300.1,,,
440,07/18/19 07:00:00 PM,882.6,18.665,,
441,07/18/19 07:30:00 PM,484.4,,,
442,07/18/19 08:00:00 PM,387.5,9.763,,
443,07/18/19 08:30:00 PM,75.3,,,
444,07/18/19 09:00:00 PM,0.0,6.470,,
445,07/18/19 09:30:00 PM,0.0,,,
446,07/18/19 10:00:00 PM,0.0,5.037,,
447,07/18/19 10:30:00 PM,0.0,,,
448,07/18/19 11:00:00 PM,0.0,3.734,,
449,07/18/19 11:30:00 PM,0.0,,,
450,07/19/19 12:00:00 AM,0.0,2.837,47.499,0.563
451,07/19/19 12:30:00 AM,0.0,,,
452,07/19/19 01:00:00 AM,0.0,2.195,,
453,07/19/19 01:30:00 AM,0.0,,,
454,07/19/19 02:00:00 AM,0.0,1.872,,
455,07/19/19 02:30:00 AM,0.0,,,
456,07/19/19 03:00:00 AM,0.0,1.384,,
457,07/19/19 03:30:00 AM,0.0,,,
458,07/19/19 04:00:00 AM,0.0,0.948,,
459,07/19/19 04:30:00 AM,0.0,,,
460,07/19/19 05:00:00 AM,0.0,0.728,,
461,07/19/19 05:30:00 AM,0.0,,,
462,07/19/19 06:00:00 AM,86.1,0.893,,
463,07/19/19 06:30:00 AM,226.0,,,
464,07/19/19 07:00:00 AM,366.0,2.194,,
465,07/19/19 07:30:00 AM,710.4,,,
466,07/19/19 08:00:00 AM,839.6,6.413,,
467,07/19/19 08:30:00 AM,1550.0,,,
468,07/19/19 09:00:00 AM,6200.0,20.548,,
469,07/19/19 09:30:00 AM,22044.6,,,
470,07/19/19 10:00:00 AM,27555.7,34.691,,
471,07/19/19 10:30:00 AM,31689.1,,,
472,07/19/19 11:00:00 AM,37200.2,41.644,,
473,07/19/19 11:30:00 AM,42711.4,,,
474,07/19/19 12:00:00 PM,44089.2,45.957,,
475,07/19/19 12:30:00 PM,38578.0,,,
476,07/19/19 01:00:00 PM,28933.5,47.174,,
477,07/19/19 01:30:00 PM,24800.2,,,
478,07/19/19 02:00:00 PM,22044.6,46.343,,
479,07/19/19 02:30:00 PM,22044.6,,,
480,07/19/19 03:00:00 PM,20666.8,45.841,,
481,07/19/19 03:30:00 PM,19977.9,,,
482,07/19/19 04:00:00 PM,18600.1,43.118,,
483,07/19/19 04:30:00 PM,17222.3,,,
484,07/19/19 05:00:00 PM,15155.7,37.925,,
485,07/19/19 05:30:00 PM,12400.1,,,
486,07/19/19 06:00:00 PM,11022.3,31.382,,
487,07/19/19 06:30:00 PM,8611.2,,,
488,07/19/19 07:00:00 PM,409.0,19.676,,
489,07/19/19 07:30:00 PM,279.9,,,
490,07/19/19 08:00:00 PM,193.8,10.892,,
491,07/19/19 08:30:00 PM,53.8,,,
492,07/19/19 09:00:00 PM,0.0,7.881,,
493,07/19/19 09:30:00 PM,0.0,,,
494,07/19/19 10:00:00 PM,0.0,6.521,,
495,07/19/19 10:30:00 PM,0.0,,,
496,07/19/19 11:00:00 PM,0.0,5.552,,
497,07/19/19 11:30:00 PM,0.0,,,
498,07/20/19 12:00:00 AM,0.0,4.727,44.704,2.624
