"Plot Title: HoboDC105-2ndlaunch-SN2006528"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 2006528, SEN S/N: 2006528)","Avg: Hourly Temperature, °C (LGR S/N: 2006528)","Max: Daily Temperature, °C (LGR S/N: 2006528)","Min: Daily Temperature, °C (LGR S/N: 2006528)","Coupler Attached (LGR S/N: 2006528)","Host Connected (LGR S/N: 2006528)","Stopped (LGR S/N: 2006528)","End Of File (LGR S/N: 2006528)"
8556,08/11/19 10:50:00 AM,24.158,,,,,,,
8557,08/11/19 10:55:00 AM,24.255,,,,,,,
8558,08/11/19 11:00:00 AM,24.351,25.077,,,,,,
8559,08/11/19 11:05:00 AM,24.545,,,,,,,
8560,08/11/19 11:10:00 AM,24.641,,,,,,,
8561,08/11/19 11:15:00 AM,24.835,,,,,,,
8562,08/11/19 11:20:00 AM,24.931,,,,,,,
8563,08/11/19 11:25:00 AM,25.028,,,,,,,
8564,08/11/19 11:30:00 AM,25.222,,,,,,,
8565,08/11/19 11:35:00 AM,25.319,,,,,,,
8566,08/11/19 11:40:00 AM,25.416,,,,,,,
8567,08/11/19 11:45:00 AM,25.513,,,,,,,
8568,08/11/19 11:50:00 AM,25.513,,,,,,,
8569,08/11/19 11:55:00 AM,25.610,,,,,,,
8570,08/11/19 12:00:00 PM,25.610,25.594,,,,,,
8571,08/11/19 12:05:00 PM,25.610,,,,,,,
8572,08/11/19 12:10:00 PM,25.610,,,,,,,
8573,08/11/19 12:15:00 PM,25.610,,,,,,,
8574,08/11/19 12:20:00 PM,25.610,,,,,,,
8575,08/11/19 12:25:00 PM,25.610,,,,,,,
8576,08/11/19 12:30:00 PM,25.610,,,,,,,
8577,08/11/19 12:35:00 PM,25.610,,,,,,,
8578,08/11/19 12:40:00 PM,25.513,,,,,,,
8579,08/11/19 12:45:00 PM,25.513,,,,,,,
8580,08/11/19 12:50:00 PM,25.610,,,,,,,
8581,08/11/19 12:55:00 PM,25.610,,,,,,,
8582,08/11/19 01:00:00 PM,25.708,25.765,,,,,,
8583,08/11/19 01:05:00 PM,25.708,,,,,,,
8584,08/11/19 01:10:00 PM,25.708,,,,,,,
8585,08/11/19 01:15:00 PM,25.805,,,,,,,
8586,08/11/19 01:20:00 PM,25.805,,,,,,,
8587,08/11/19 01:25:00 PM,25.805,,,,,,,
8588,08/11/19 01:30:00 PM,25.805,,,,,,,
8589,08/11/19 01:35:00 PM,25.805,,,,,,,
8590,08/11/19 01:40:00 PM,25.805,,,,,,,
8591,08/11/19 01:45:00 PM,25.805,,,,,,,
8592,08/11/19 01:50:00 PM,25.708,,,,,,,
8593,08/11/19 01:55:00 PM,25.708,,,,,,,
8594,08/11/19 02:00:00 PM,25.708,25.408,,,,,,
8595,08/11/19 02:05:00 PM,25.610,,,,,,,
8596,08/11/19 02:10:00 PM,25.610,,,,,,,
8597,08/11/19 02:15:00 PM,25.513,,,,,,,
8598,08/11/19 02:20:00 PM,25.513,,,,,,,
8599,08/11/19 02:25:00 PM,25.416,,,,,,,
8600,08/11/19 02:30:00 PM,25.416,,,,,,,
8601,08/11/19 02:35:00 PM,25.416,,,,,,,
8602,08/11/19 02:40:00 PM,25.319,,,,,,,
8603,08/11/19 02:45:00 PM,25.222,,,,,,,
8604,08/11/19 02:50:00 PM,25.125,,,,,,,
8605,08/11/19 02:55:00 PM,25.028,,,,,,,
8606,08/11/19 03:00:00 PM,24.931,24.416,,,,,,
8607,08/11/19 03:05:00 PM,24.835,,,,,,,
8608,08/11/19 03:10:00 PM,24.738,,,,,,,
8609,08/11/19 03:15:00 PM,24.641,,,,,,,
8610,08/11/19 03:20:00 PM,24.545,,,,,,,
8611,08/11/19 03:25:00 PM,24.448,,,,,,,
8612,08/11/19 03:30:00 PM,24.351,,,,,,,
8613,08/11/19 03:35:00 PM,24.255,,,,,,,
8614,08/11/19 03:40:00 PM,24.158,,,,,,,
8615,08/11/19 03:45:00 PM,24.062,,,,,,,
8616,08/11/19 03:50:00 PM,24.062,,,,,,,
8617,08/11/19 03:55:00 PM,23.966,,,,,,,
8618,08/11/19 04:00:00 PM,23.966,23.773,,,,,,
8619,08/11/19 04:05:00 PM,23.966,,,,,,,
8620,08/11/19 04:10:00 PM,23.966,,,,,,,
8621,08/11/19 04:15:00 PM,23.869,,,,,,,
8622,08/11/19 04:20:00 PM,23.869,,,,,,,
8623,08/11/19 04:25:00 PM,23.869,,,,,,,
8624,08/11/19 04:30:00 PM,23.773,,,,,,,
8625,08/11/19 04:35:00 PM,23.677,,,,,,,
8626,08/11/19 04:40:00 PM,23.677,,,,,,,
8627,08/11/19 04:45:00 PM,23.581,,,,,,,
8628,08/11/19 04:50:00 PM,23.581,,,,,,,
8629,08/11/19 04:55:00 PM,23.484,,,,,,,
8630,08/11/19 05:00:00 PM,23.484,23.108,,,,,,
8631,08/11/19 05:05:00 PM,23.484,,,,,,,
8632,08/11/19 05:10:00 PM,23.388,,,,,,,
8633,08/11/19 05:15:00 PM,23.292,,,,,,,
8634,08/11/19 05:20:00 PM,23.292,,,,,,,
8635,08/11/19 05:25:00 PM,23.196,,,,,,,
8636,08/11/19 05:30:00 PM,23.100,,,,,,,
8637,08/11/19 05:35:00 PM,23.004,,,,,,,
8638,08/11/19 05:40:00 PM,22.908,,,,,,,
8639,08/11/19 05:45:00 PM,22.812,,,,,,,
8640,08/11/19 05:50:00 PM,22.717,,,,,,,
8641,08/11/19 05:55:00 PM,22.621,,,,,,,
8642,08/11/19 06:00:00 PM,22.525,22.070,,,,,,
8643,08/11/19 06:05:00 PM,22.429,,,,,,,
8644,08/11/19 06:10:00 PM,22.333,,,,,,,
8645,08/11/19 06:15:00 PM,22.238,,,,,,,
8646,08/11/19 06:20:00 PM,22.142,,,,,,,
8647,08/11/19 06:25:00 PM,22.142,,,,,,,
8648,08/11/19 06:30:00 PM,22.046,,,,,,,
8649,08/11/19 06:35:00 PM,21.951,,,,,,,
8650,08/11/19 06:40:00 PM,21.855,,,,,,,
8651,08/11/19 06:45:00 PM,21.760,,,,,,,
8652,08/11/19 06:50:00 PM,21.760,,,,,,,
8653,08/11/19 06:55:00 PM,21.664,,,,,,,
8654,08/11/19 07:00:00 PM,21.569,21.195,,,,,,
8655,08/11/19 07:05:00 PM,21.473,,,,,,,
8656,08/11/19 07:10:00 PM,21.473,,,,,,,
8657,08/11/19 07:15:00 PM,21.378,,,,,,,
8658,08/11/19 07:20:00 PM,21.282,,,,,,,
8659,08/11/19 07:25:00 PM,21.187,,,,,,,
8660,08/11/19 07:30:00 PM,21.187,,,,,,,
8661,08/11/19 07:35:00 PM,21.091,,,,,,,
8662,08/11/19 07:40:00 PM,20.996,,,,,,,
8663,08/11/19 07:45:00 PM,20.996,,,,,,,
8664,08/11/19 07:50:00 PM,20.901,,,,,,,
8665,08/11/19 07:55:00 PM,20.805,,,,,,,
8666,08/11/19 08:00:00 PM,20.805,20.432,,,,,,
8667,08/11/19 08:05:00 PM,20.710,,,,,,,
8668,08/11/19 08:10:00 PM,20.710,,,,,,,
8669,08/11/19 08:15:00 PM,20.615,,,,,,,
8670,08/11/19 08:20:00 PM,20.519,,,,,,,
8671,08/11/19 08:25:00 PM,20.424,,,,,,,
8672,08/11/19 08:30:00 PM,20.424,,,,,,,
8673,08/11/19 08:35:00 PM,20.329,,,,,,,
8674,08/11/19 08:40:00 PM,20.234,,,,,,,
8675,08/11/19 08:45:00 PM,20.234,,,,,,,
8676,08/11/19 08:50:00 PM,20.138,,,,,,,
8677,08/11/19 08:55:00 PM,20.043,,,,,,,
8678,08/11/19 09:00:00 PM,19.948,19.607,,,,,,
8679,08/11/19 09:05:00 PM,19.948,,,,,,,
8680,08/11/19 09:10:00 PM,19.853,,,,,,,
8681,08/11/19 09:15:00 PM,19.758,,,,,,,
8682,08/11/19 09:20:00 PM,19.662,,,,,,,
8683,08/11/19 09:25:00 PM,19.662,,,,,,,
8684,08/11/19 09:30:00 PM,19.567,,,,,,,
8685,08/11/19 09:35:00 PM,19.472,,,,,,,
8686,08/11/19 09:40:00 PM,19.472,,,,,,,
8687,08/11/19 09:45:00 PM,19.377,,,,,,,
8688,08/11/19 09:50:00 PM,19.282,,,,,,,
8689,08/11/19 09:55:00 PM,19.282,,,,,,,
8690,08/11/19 10:00:00 PM,19.187,18.846,,,,,,
8691,08/11/19 10:05:00 PM,19.092,,,,,,,
8692,08/11/19 10:10:00 PM,19.092,,,,,,,
8693,08/11/19 10:15:00 PM,18.996,,,,,,,
8694,08/11/19 10:20:00 PM,18.901,,,,,,,
8695,08/11/19 10:25:00 PM,18.901,,,,,,,
8696,08/11/19 10:30:00 PM,18.806,,,,,,,
8697,08/11/19 10:35:00 PM,18.711,,,,,,,
8698,08/11/19 10:40:00 PM,18.711,,,,,,,
8699,08/11/19 10:45:00 PM,18.616,,,,,,,
8700,08/11/19 10:50:00 PM,18.616,,,,,,,
8701,08/11/19 10:55:00 PM,18.521,,,,,,,
8702,08/11/19 11:00:00 PM,18.426,18.188,,,,,,
8703,08/11/19 11:05:00 PM,18.426,,,,,,,
8704,08/11/19 11:10:00 PM,18.331,,,,,,,
8705,08/11/19 11:15:00 PM,18.331,,,,,,,
8706,08/11/19 11:20:00 PM,18.236,,,,,,,
8707,08/11/19 11:25:00 PM,18.236,,,,,,,
8708,08/11/19 11:30:00 PM,18.140,,,,,,,
8709,08/11/19 11:35:00 PM,18.140,,,,,,,
8710,08/11/19 11:40:00 PM,18.045,,,,,,,
8711,08/11/19 11:45:00 PM,18.045,,,,,,,
8712,08/11/19 11:50:00 PM,17.950,,,,,,,
8713,08/11/19 11:55:00 PM,17.950,,,,,,,
8714,08/12/19 12:00:00 AM,17.855,17.649,23.484,13.365,,,,
8715,08/12/19 12:05:00 AM,17.855,,,,,,,
8716,08/12/19 12:10:00 AM,17.855,,,,,,,
8717,08/12/19 12:15:00 AM,17.760,,,,,,,
8718,08/12/19 12:20:00 AM,17.665,,,,,,,
8719,08/12/19 12:25:00 AM,17.665,,,,,,,
8720,08/12/19 12:30:00 AM,17.665,,,,,,,
8721,08/12/19 12:35:00 AM,17.570,,,,,,,
8722,08/12/19 12:40:00 AM,17.570,,,,,,,
8723,08/12/19 12:45:00 AM,17.475,,,,,,,
8724,08/12/19 12:50:00 AM,17.475,,,,,,,
8725,08/12/19 12:55:00 AM,17.379,,,,,,,
8726,08/12/19 01:00:00 AM,17.379,17.165,,,,,,
8727,08/12/19 01:05:00 AM,17.379,,,,,,,
8728,08/12/19 01:10:00 AM,17.284,,,,,,,
8729,08/12/19 01:15:00 AM,17.284,,,,,,,
8730,08/12/19 01:20:00 AM,17.189,,,,,,,
8731,08/12/19 01:25:00 AM,17.189,,,,,,,
8732,08/12/19 01:30:00 AM,17.189,,,,,,,
8733,08/12/19 01:35:00 AM,17.094,,,,,,,
8734,08/12/19 01:40:00 AM,17.094,,,,,,,
8735,08/12/19 01:45:00 AM,16.999,,,,,,,
8736,08/12/19 01:50:00 AM,16.999,,,,,,,
8737,08/12/19 01:55:00 AM,16.903,,,,,,,
8738,08/12/19 02:00:00 AM,16.903,16.705,,,,,,
8739,08/12/19 02:05:00 AM,16.903,,,,,,,
8740,08/12/19 02:10:00 AM,16.808,,,,,,,
8741,08/12/19 02:15:00 AM,16.808,,,,,,,
8742,08/12/19 02:20:00 AM,16.713,,,,,,,
8743,08/12/19 02:25:00 AM,16.713,,,,,,,
8744,08/12/19 02:30:00 AM,16.713,,,,,,,
8745,08/12/19 02:35:00 AM,16.618,,,,,,,
8746,08/12/19 02:40:00 AM,16.618,,,,,,,
8747,08/12/19 02:45:00 AM,16.618,,,,,,,
8748,08/12/19 02:50:00 AM,16.523,,,,,,,
8749,08/12/19 02:55:00 AM,16.523,,,,,,,
8750,08/12/19 03:00:00 AM,16.427,16.237,,,,,,
8751,08/12/19 03:05:00 AM,16.427,,,,,,,
8752,08/12/19 03:10:00 AM,16.427,,,,,,,
8753,08/12/19 03:15:00 AM,16.332,,,,,,,
8754,08/12/19 03:20:00 AM,16.332,,,,,,,
8755,08/12/19 03:25:00 AM,16.237,,,,,,,
8756,08/12/19 03:30:00 AM,16.237,,,,,,,
8757,08/12/19 03:35:00 AM,16.141,,,,,,,
8758,08/12/19 03:40:00 AM,16.141,,,,,,,
8759,08/12/19 03:45:00 AM,16.046,,,,,,,
8760,08/12/19 03:50:00 AM,16.046,,,,,,,
8761,08/12/19 03:55:00 AM,16.046,,,,,,,
8762,08/12/19 04:00:00 AM,15.951,15.672,,,,,,
8763,08/12/19 04:05:00 AM,15.951,,,,,,,
8764,08/12/19 04:10:00 AM,15.855,,,,,,,
8765,08/12/19 04:15:00 AM,15.760,,,,,,,
8766,08/12/19 04:20:00 AM,15.760,,,,,,,
8767,08/12/19 04:25:00 AM,15.664,,,,,,,
8768,08/12/19 04:30:00 AM,15.664,,,,,,,
8769,08/12/19 04:35:00 AM,15.569,,,,,,,
8770,08/12/19 04:40:00 AM,15.569,,,,,,,
8771,08/12/19 04:45:00 AM,15.473,,,,,,,
8772,08/12/19 04:50:00 AM,15.473,,,,,,,
8773,08/12/19 04:55:00 AM,15.378,,,,,,,
8774,08/12/19 05:00:00 AM,15.378,15.091,,,,,,
8775,08/12/19 05:05:00 AM,15.282,,,,,,,
8776,08/12/19 05:10:00 AM,15.282,,,,,,,
8777,08/12/19 05:15:00 AM,15.187,,,,,,,
8778,08/12/19 05:20:00 AM,15.187,,,,,,,
8779,08/12/19 05:25:00 AM,15.091,,,,,,,
8780,08/12/19 05:30:00 AM,15.091,,,,,,,
8781,08/12/19 05:35:00 AM,14.996,,,,,,,
8782,08/12/19 05:40:00 AM,14.996,,,,,,,
8783,08/12/19 05:45:00 AM,14.900,,,,,,,
8784,08/12/19 05:50:00 AM,14.900,,,,,,,
8785,08/12/19 05:55:00 AM,14.804,,,,,,,
8786,08/12/19 06:00:00 AM,14.804,14.469,,,,,,
8787,08/12/19 06:05:00 AM,14.709,,,,,,,
8788,08/12/19 06:10:00 AM,14.613,,,,,,,
8789,08/12/19 06:15:00 AM,14.613,,,,,,,
8790,08/12/19 06:20:00 AM,14.517,,,,,,,
8791,08/12/19 06:25:00 AM,14.517,,,,,,,
8792,08/12/19 06:30:00 AM,14.421,,,,,,,
8793,08/12/19 06:35:00 AM,14.421,,,,,,,
8794,08/12/19 06:40:00 AM,14.325,,,,,,,
8795,08/12/19 06:45:00 AM,14.325,,,,,,,
8796,08/12/19 06:50:00 AM,14.230,,,,,,,
8797,08/12/19 06:55:00 AM,14.134,,,,,,,
8798,08/12/19 07:00:00 AM,14.134,13.790,,,,,,
8799,08/12/19 07:05:00 AM,14.038,,,,,,,
8800,08/12/19 07:10:00 AM,14.038,,,,,,,
8801,08/12/19 07:15:00 AM,13.942,,,,,,,
8802,08/12/19 07:20:00 AM,13.846,,,,,,,
8803,08/12/19 07:25:00 AM,13.846,,,,,,,
8804,08/12/19 07:30:00 AM,13.750,,,,,,,
8805,08/12/19 07:35:00 AM,13.654,,,,,,,
8806,08/12/19 07:40:00 AM,13.654,,,,,,,
8807,08/12/19 07:45:00 AM,13.558,,,,,,,
8808,08/12/19 07:50:00 AM,13.558,,,,,,,
8809,08/12/19 07:55:00 AM,13.461,,,,,,,
8810,08/12/19 08:00:00 AM,13.461,13.389,,,,,,
8811,08/12/19 08:05:00 AM,13.365,,,,,,,
8812,08/12/19 08:10:00 AM,13.365,,,,,,,
8813,08/12/19 08:15:00 AM,13.365,,,,,,,
8814,08/12/19 08:20:00 AM,13.365,,,,,,,
8815,08/12/19 08:25:00 AM,13.365,,,,,,,
8816,08/12/19 08:30:00 AM,13.365,,,,,,,
8817,08/12/19 08:35:00 AM,13.365,,,,,,,
8818,08/12/19 08:40:00 AM,13.365,,,,,,,
8819,08/12/19 08:45:00 AM,13.365,,,,,,,
8820,08/12/19 08:50:00 AM,13.461,,,,,,,
8821,08/12/19 08:55:00 AM,13.461,,,,,,,
8822,08/12/19 09:00:00 AM,13.461,13.750,,,,,,
8823,08/12/19 09:05:00 AM,13.558,,,,,,,
8824,08/12/19 09:10:00 AM,13.558,,,,,,,
8825,08/12/19 09:15:00 AM,13.558,,,,,,,
8826,08/12/19 09:20:00 AM,13.654,,,,,,,
8827,08/12/19 09:25:00 AM,13.750,,,,,,,
8828,08/12/19 09:30:00 AM,13.750,,,,,,,
8829,08/12/19 09:35:00 AM,13.846,,,,,,,
8830,08/12/19 09:40:00 AM,13.846,,,,,,,
8831,08/12/19 09:45:00 AM,13.942,,,,,,,
8832,08/12/19 09:50:00 AM,14.038,,,,,,,
8833,08/12/19 09:55:00 AM,14.038,,,,,,,
8834,08/12/19 10:00:00 AM,14.134,14.581,,,,,,
8835,08/12/19 10:05:00 AM,14.134,,,,,,,
8836,08/12/19 10:10:00 AM,14.230,,,,,,,
8837,08/12/19 10:15:00 AM,14.325,,,,,,,
8838,08/12/19 10:20:00 AM,14.421,,,,,,,
8839,08/12/19 10:25:00 AM,14.517,,,,,,,
8840,08/12/19 10:30:00 AM,14.613,,,,,,,
8841,08/12/19 10:35:00 AM,14.709,,,,,,,
8842,08/12/19 10:40:00 AM,14.804,,,,,,,
8843,08/12/19 10:45:00 AM,14.900,,,,,,,
8844,08/12/19 10:50:00 AM,14.996,,,,,,,
8845,08/12/19 10:55:00 AM,15.187,,,,,,,
8846,08/12/19 11:00:00 AM,15.282,16.014,,,,,,
8847,08/12/19 11:05:00 AM,15.378,,,,,,,
8848,08/12/19 11:10:00 AM,15.473,,,,,,,
8849,08/12/19 11:15:00 AM,15.664,,,,,,,
8850,08/12/19 11:20:00 AM,15.760,,,,,,,
8851,08/12/19 11:25:00 AM,15.951,,,,,,,
8852,08/12/19 11:30:00 AM,16.046,,,,,,,
8853,08/12/19 11:35:00 AM,16.237,,,,,,,
8854,08/12/19 11:40:00 AM,16.332,,,,,,,
8855,08/12/19 11:45:00 AM,16.523,,,,,,,
8856,08/12/19 11:50:00 AM,16.713,,,,,,,
8857,08/12/19 11:55:00 AM,16.808,,,,,,,
8858,08/12/19 12:00:00 PM,16.999,17.784,,,,,,
8859,08/12/19 12:05:00 PM,17.094,,,,,,,
8860,08/12/19 12:10:00 PM,17.284,,,,,,,
8861,08/12/19 12:15:00 PM,17.379,,,,,,,
8862,08/12/19 12:20:00 PM,17.570,,,,,,,
8863,08/12/19 12:25:00 PM,17.665,,,,,,,
8864,08/12/19 12:30:00 PM,17.855,,,,,,,
8865,08/12/19 12:35:00 PM,18.045,,,,,,,
8866,08/12/19 12:40:00 PM,18.140,,,,,,,
8867,08/12/19 12:45:00 PM,18.331,,,,,,,
8868,08/12/19 12:50:00 PM,18.426,,,,,,,
8869,08/12/19 12:55:00 PM,18.616,,,,,,,
8870,08/12/19 01:00:00 PM,18.711,19.448,,,,,,
8871,08/12/19 01:05:00 PM,18.806,,,,,,,
8872,08/12/19 01:10:00 PM,18.996,,,,,,,
8873,08/12/19 01:15:00 PM,19.092,,,,,,,
8874,08/12/19 01:20:00 PM,19.282,,,,,,,
8875,08/12/19 01:25:00 PM,19.377,,,,,,,
8876,08/12/19 01:30:00 PM,19.567,,,,,,,
8877,08/12/19 01:35:00 PM,19.662,,,,,,,
8878,08/12/19 01:40:00 PM,19.758,,,,,,,
8879,08/12/19 01:45:00 PM,19.948,,,,,,,
8880,08/12/19 01:50:00 PM,20.043,,,,,,,
8881,08/12/19 01:55:00 PM,20.138,,,,,,,
8882,08/12/19 02:00:00 PM,20.234,20.821,,,,,,
8883,08/12/19 02:05:00 PM,20.329,,,,,,,
8884,08/12/19 02:10:00 PM,20.424,,,,,,,
8885,08/12/19 02:15:00 PM,20.519,,,,,,,
8886,08/12/19 02:20:00 PM,20.710,,,,,,,
8887,08/12/19 02:25:00 PM,20.805,,,,,,,
8888,08/12/19 02:30:00 PM,20.901,,,,,,,
8889,08/12/19 02:35:00 PM,20.996,,,,,,,
8890,08/12/19 02:40:00 PM,21.091,,,,,,,
8891,08/12/19 02:45:00 PM,21.187,,,,,,,
8892,08/12/19 02:50:00 PM,21.282,,,,,,,
8893,08/12/19 02:55:00 PM,21.378,,,,,,,
8894,08/12/19 03:00:00 PM,21.473,21.975,,,,,,
8895,08/12/19 03:05:00 PM,21.569,,,,,,,
8896,08/12/19 03:10:00 PM,21.664,,,,,,,
8897,08/12/19 03:15:00 PM,21.760,,,,,,,
8898,08/12/19 03:20:00 PM,21.855,,,,,,,
8899,08/12/19 03:25:00 PM,21.951,,,,,,,
8900,08/12/19 03:30:00 PM,22.046,,,,,,,
8901,08/12/19 03:35:00 PM,22.142,,,,,,,
8902,08/12/19 03:40:00 PM,22.238,,,,,,,
8903,08/12/19 03:45:00 PM,22.238,,,,,,,
8904,08/12/19 03:50:00 PM,22.333,,,,,,,
8905,08/12/19 03:55:00 PM,22.429,,,,,,,
8906,08/12/19 04:00:00 PM,22.525,22.732,,,,,,
8907,08/12/19 04:05:00 PM,22.525,,,,,,,
8908,08/12/19 04:10:00 PM,22.621,,,,,,,
8909,08/12/19 04:15:00 PM,22.621,,,,,,,
8910,08/12/19 04:20:00 PM,22.717,,,,,,,
8911,08/12/19 04:25:00 PM,22.717,,,,,,,
8912,08/12/19 04:30:00 PM,22.812,,,,,,,
8913,08/12/19 04:35:00 PM,22.812,,,,,,,
8914,08/12/19 04:40:00 PM,22.812,,,,,,,
8915,08/12/19 04:45:00 PM,22.812,,,,,,,
8916,08/12/19 04:50:00 PM,22.908,,,,,,,
8917,08/12/19 04:55:00 PM,22.908,,,,,,,
8918,08/12/19 05:00:00 PM,22.908,23.076,,,,,,
8919,08/12/19 05:05:00 PM,23.004,,,,,,,
8920,08/12/19 05:10:00 PM,23.004,,,,,,,
8921,08/12/19 05:15:00 PM,23.004,,,,,,,
8922,08/12/19 05:20:00 PM,23.004,,,,,,,
8923,08/12/19 05:25:00 PM,23.100,,,,,,,
8924,08/12/19 05:30:00 PM,23.100,,,,,,,
8925,08/12/19 05:35:00 PM,23.100,,,,,,,
8926,08/12/19 05:40:00 PM,23.100,,,,,,,
8927,08/12/19 05:45:00 PM,23.196,,,,,,,
8928,08/12/19 05:50:00 PM,23.196,,,,,,,
8929,08/12/19 05:55:00 PM,23.196,,,,,,,
8930,08/12/19 06:00:00 PM,23.196,23.348,,,,,,
8931,08/12/19 06:05:00 PM,23.292,,,,,,,
8932,08/12/19 06:10:00 PM,23.292,,,,,,,
8933,08/12/19 06:15:00 PM,23.292,,,,,,,
8934,08/12/19 06:20:00 PM,23.292,,,,,,,
8935,08/12/19 06:25:00 PM,23.388,,,,,,,
8936,08/12/19 06:30:00 PM,23.388,,,,,,,
8937,08/12/19 06:35:00 PM,23.388,,,,,,,
8938,08/12/19 06:40:00 PM,23.388,,,,,,,
8939,08/12/19 06:45:00 PM,23.388,,,,,,,
8940,08/12/19 06:50:00 PM,23.388,,,,,,,
8941,08/12/19 06:55:00 PM,23.484,,,,,,,
8942,08/12/19 07:00:00 PM,23.484,23.484,,,,,,
8943,08/12/19 07:05:00 PM,23.484,,,,,,,
8944,08/12/19 07:10:00 PM,23.484,,,,,,,
8945,08/12/19 07:15:00 PM,23.484,,,,,,,
8946,08/12/19 07:20:00 PM,23.484,,,,,,,
8947,08/12/19 07:25:00 PM,23.484,,,,,,,
8948,08/12/19 07:30:00 PM,23.484,,,,,,,
8949,08/12/19 07:35:00 PM,23.484,,,,,,,
8950,08/12/19 07:40:00 PM,23.484,,,,,,,
8951,08/12/19 07:45:00 PM,23.484,,,,,,,
8952,08/12/19 07:50:00 PM,23.484,,,,,,,
8953,08/12/19 07:55:00 PM,23.484,,,,,,,
8954,08/12/19 08:00:00 PM,23.484,23.364,,,,,,
8955,08/12/19 08:05:00 PM,23.484,,,,,,,
8956,08/12/19 08:10:00 PM,23.484,,,,,,,
8957,08/12/19 08:15:00 PM,23.484,,,,,,,
8958,08/12/19 08:20:00 PM,23.388,,,,,,,
8959,08/12/19 08:25:00 PM,23.388,,,,,,,
8960,08/12/19 08:30:00 PM,23.388,,,,,,,
8961,08/12/19 08:35:00 PM,23.292,,,,,,,
8962,08/12/19 08:40:00 PM,23.292,,,,,,,
8963,08/12/19 08:45:00 PM,23.292,,,,,,,
8964,08/12/19 08:50:00 PM,23.196,,,,,,,
8965,08/12/19 08:55:00 PM,23.196,,,,,,,
8966,08/12/19 09:00:00 PM,23.100,22.788,,,,,,
8967,08/12/19 09:05:00 PM,23.100,,,,,,,
8968,08/12/19 09:10:00 PM,23.004,,,,,,,
8969,08/12/19 09:15:00 PM,23.004,,,,,,,
8970,08/12/19 09:20:00 PM,22.908,,,,,,,
8971,08/12/19 09:25:00 PM,22.812,,,,,,,
8972,08/12/19 09:30:00 PM,22.812,,,,,,,
8973,08/12/19 09:35:00 PM,22.717,,,,,,,
8974,08/12/19 09:40:00 PM,22.621,,,,,,,
8975,08/12/19 09:45:00 PM,22.525,,,,,,,
8976,08/12/19 09:50:00 PM,22.429,,,,,,,
8977,08/12/19 09:55:00 PM,22.429,,,,,,,
8978,08/12/19 10:00:00 PM,22.333,21.736,,,,,,
8979,08/12/19 10:05:00 PM,22.142,,,,,,,
8980,08/12/19 10:10:00 PM,22.142,,,,,,,
8981,08/12/19 10:15:00 PM,22.046,,,,,,,
8982,08/12/19 10:20:00 PM,21.855,,,,,,,
8983,08/12/19 10:25:00 PM,21.760,,,,,,,
8984,08/12/19 10:30:00 PM,21.664,,,,,,,
8985,08/12/19 10:35:00 PM,21.569,,,,,,,
8986,08/12/19 10:40:00 PM,21.473,,,,,,,
8987,08/12/19 10:45:00 PM,21.378,,,,,,,
8988,08/12/19 10:50:00 PM,21.282,,,,,,,
8989,08/12/19 10:55:00 PM,21.187,,,,,,,
8990,08/12/19 11:00:00 PM,21.091,20.496,,,,,,
8991,08/12/19 11:05:00 PM,20.996,,,,,,,
8992,08/12/19 11:10:00 PM,20.901,,,,,,,
8993,08/12/19 11:15:00 PM,20.710,,,,,,,
8994,08/12/19 11:20:00 PM,20.615,,,,,,,
8995,08/12/19 11:25:00 PM,20.519,,,,,,,
8996,08/12/19 11:30:00 PM,20.424,,,,,,,
8997,08/12/19 11:35:00 PM,20.329,,,,,,,
8998,08/12/19 11:40:00 PM,20.234,,,,,,,
8999,08/12/19 11:45:00 PM,20.138,,,,,,,
9000,08/12/19 11:50:00 PM,20.043,,,,,,,
9001,08/12/19 11:55:00 PM,19.948,,,,,,,
9002,08/13/19 12:00:00 AM,19.853,19.329,27.468,11.722,,,,
9003,08/13/19 12:05:00 AM,19.758,,,,,,,
9004,08/13/19 12:10:00 AM,19.662,,,,,,,
9005,08/13/19 12:15:00 AM,19.567,,,,,,,
9006,08/13/19 12:20:00 AM,19.472,,,,,,,
9007,08/13/19 12:25:00 AM,19.377,,,,,,,
9008,08/13/19 12:30:00 AM,19.282,,,,,,,
9009,08/13/19 12:35:00 AM,19.187,,,,,,,
9010,08/13/19 12:40:00 AM,19.092,,,,,,,
9011,08/13/19 12:45:00 AM,18.996,,,,,,,
9012,08/13/19 12:50:00 AM,18.901,,,,,,,
9013,08/13/19 12:55:00 AM,18.806,,,,,,,
9014,08/13/19 01:00:00 AM,18.711,18.188,,,,,,
9015,08/13/19 01:05:00 AM,18.616,,,,,,,
9016,08/13/19 01:10:00 AM,18.521,,,,,,,
9017,08/13/19 01:15:00 AM,18.426,,,,,,,
9018,08/13/19 01:20:00 AM,18.331,,,,,,,
9019,08/13/19 01:25:00 AM,18.236,,,,,,,
9020,08/13/19 01:30:00 AM,18.140,,,,,,,
9021,08/13/19 01:35:00 AM,18.045,,,,,,,
9022,08/13/19 01:40:00 AM,17.950,,,,,,,
9023,08/13/19 01:45:00 AM,17.855,,,,,,,
9024,08/13/19 01:50:00 AM,17.760,,,,,,,
9025,08/13/19 01:55:00 AM,17.665,,,,,,,
