"Plot Title: HoboDC102-SN2006529"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 2006529, SEN S/N: 2006529)","Max: Daily Temperature, °C (LGR S/N: 2006529)","Coupler Attached (LGR S/N: 2006529)","Host Connected (LGR S/N: 2006529)","Stopped (LGR S/N: 2006529)","End Of File (LGR S/N: 2006529)"
8701,08/11/19 10:55:00 PM,17.760,,,,,
8702,08/11/19 11:00:00 PM,17.665,,,,,
8703,08/11/19 11:05:00 PM,17.665,,,,,
8704,08/11/19 11:10:00 PM,17.665,,,,,
8705,08/11/19 11:15:00 PM,17.570,,,,,
8706,08/11/19 11:20:00 PM,17.570,,,,,
8707,08/11/19 11:25:00 PM,17.475,,,,,
8708,08/11/19 11:30:00 PM,17.475,,,,,
8709,08/11/19 11:35:00 PM,17.475,,,,,
8710,08/11/19 11:40:00 PM,17.379,,,,,
8711,08/11/19 11:45:00 PM,17.379,,,,,
8712,08/11/19 11:50:00 PM,17.284,,,,,
8713,08/11/19 11:55:00 PM,17.284,,,,,
8714,08/12/19 12:00:00 AM,17.284,24.158,,,,
8715,08/12/19 12:05:00 AM,17.189,,,,,
8716,08/12/19 12:10:00 AM,17.189,,,,,
8717,08/12/19 12:15:00 AM,17.094,,,,,
8718,08/12/19 12:20:00 AM,17.094,,,,,
8719,08/12/19 12:25:00 AM,17.094,,,,,
8720,08/12/19 12:30:00 AM,16.999,,,,,
8721,08/12/19 12:35:00 AM,16.999,,,,,
8722,08/12/19 12:40:00 AM,16.903,,,,,
8723,08/12/19 12:45:00 AM,16.903,,,,,
8724,08/12/19 12:50:00 AM,16.903,,,,,
8725,08/12/19 12:55:00 AM,16.808,,,,,
8726,08/12/19 01:00:00 AM,16.808,,,,,
8727,08/12/19 01:05:00 AM,16.713,,,,,
8728,08/12/19 01:10:00 AM,16.713,,,,,
8729,08/12/19 01:15:00 AM,16.713,,,,,
8730,08/12/19 01:20:00 AM,16.618,,,,,
8731,08/12/19 01:25:00 AM,16.618,,,,,
8732,08/12/19 01:30:00 AM,16.523,,,,,
8733,08/12/19 01:35:00 AM,16.523,,,,,
8734,08/12/19 01:40:00 AM,16.523,,,,,
8735,08/12/19 01:45:00 AM,16.427,,,,,
8736,08/12/19 01:50:00 AM,16.427,,,,,
8737,08/12/19 01:55:00 AM,16.427,,,,,
8738,08/12/19 02:00:00 AM,16.332,,,,,
8739,08/12/19 02:05:00 AM,16.332,,,,,
8740,08/12/19 02:10:00 AM,16.332,,,,,
8741,08/12/19 02:15:00 AM,16.237,,,,,
8742,08/12/19 02:20:00 AM,16.237,,,,,
8743,08/12/19 02:25:00 AM,16.141,,,,,
8744,08/12/19 02:30:00 AM,16.141,,,,,
8745,08/12/19 02:35:00 AM,16.141,,,,,
8746,08/12/19 02:40:00 AM,16.046,,,,,
8747,08/12/19 02:45:00 AM,16.046,,,,,
8748,08/12/19 02:50:00 AM,16.046,,,,,
8749,08/12/19 02:55:00 AM,15.951,,,,,
8750,08/12/19 03:00:00 AM,15.951,,,,,
8751,08/12/19 03:05:00 AM,15.855,,,,,
8752,08/12/19 03:10:00 AM,15.855,,,,,
8753,08/12/19 03:15:00 AM,15.760,,,,,
8754,08/12/19 03:20:00 AM,15.760,,,,,
8755,08/12/19 03:25:00 AM,15.664,,,,,
8756,08/12/19 03:30:00 AM,15.664,,,,,
8757,08/12/19 03:35:00 AM,15.569,,,,,
8758,08/12/19 03:40:00 AM,15.569,,,,,
8759,08/12/19 03:45:00 AM,15.473,,,,,
8760,08/12/19 03:50:00 AM,15.378,,,,,
8761,08/12/19 03:55:00 AM,15.378,,,,,
8762,08/12/19 04:00:00 AM,15.282,,,,,
8763,08/12/19 04:05:00 AM,15.187,,,,,
8764,08/12/19 04:10:00 AM,15.187,,,,,
8765,08/12/19 04:15:00 AM,15.091,,,,,
8766,08/12/19 04:20:00 AM,15.091,,,,,
8767,08/12/19 04:25:00 AM,14.996,,,,,
8768,08/12/19 04:30:00 AM,14.996,,,,,
8769,08/12/19 04:35:00 AM,14.900,,,,,
8770,08/12/19 04:40:00 AM,14.900,,,,,
8771,08/12/19 04:45:00 AM,14.804,,,,,
8772,08/12/19 04:50:00 AM,14.804,,,,,
8773,08/12/19 04:55:00 AM,14.709,,,,,
8774,08/12/19 05:00:00 AM,14.709,,,,,
8775,08/12/19 05:05:00 AM,14.613,,,,,
8776,08/12/19 05:10:00 AM,14.613,,,,,
8777,08/12/19 05:15:00 AM,14.517,,,,,
8778,08/12/19 05:20:00 AM,14.517,,,,,
8779,08/12/19 05:25:00 AM,14.421,,,,,
8780,08/12/19 05:30:00 AM,14.421,,,,,
8781,08/12/19 05:35:00 AM,14.325,,,,,
8782,08/12/19 05:40:00 AM,14.325,,,,,
8783,08/12/19 05:45:00 AM,14.230,,,,,
8784,08/12/19 05:50:00 AM,14.230,,,,,
8785,08/12/19 05:55:00 AM,14.134,,,,,
8786,08/12/19 06:00:00 AM,14.038,,,,,
8787,08/12/19 06:05:00 AM,14.038,,,,,
8788,08/12/19 06:10:00 AM,13.942,,,,,
8789,08/12/19 06:15:00 AM,13.846,,,,,
8790,08/12/19 06:20:00 AM,13.846,,,,,
8791,08/12/19 06:25:00 AM,13.750,,,,,
8792,08/12/19 06:30:00 AM,13.750,,,,,
8793,08/12/19 06:35:00 AM,13.654,,,,,
8794,08/12/19 06:40:00 AM,13.558,,,,,
8795,08/12/19 06:45:00 AM,13.558,,,,,
8796,08/12/19 06:50:00 AM,13.461,,,,,
8797,08/12/19 06:55:00 AM,13.365,,,,,
8798,08/12/19 07:00:00 AM,13.365,,,,,
8799,08/12/19 07:05:00 AM,13.269,,,,,
8800,08/12/19 07:10:00 AM,13.269,,,,,
8801,08/12/19 07:15:00 AM,13.173,,,,,
8802,08/12/19 07:20:00 AM,13.076,,,,,
8803,08/12/19 07:25:00 AM,13.076,,,,,
8804,08/12/19 07:30:00 AM,12.980,,,,,
8805,08/12/19 07:35:00 AM,12.980,,,,,
8806,08/12/19 07:40:00 AM,12.980,,,,,
8807,08/12/19 07:45:00 AM,12.980,,,,,
8808,08/12/19 07:50:00 AM,12.883,,,,,
8809,08/12/19 07:55:00 AM,12.883,,,,,
8810,08/12/19 08:00:00 AM,12.980,,,,,
8811,08/12/19 08:05:00 AM,12.980,,,,,
8812,08/12/19 08:10:00 AM,12.980,,,,,
8813,08/12/19 08:15:00 AM,13.076,,,,,
8814,08/12/19 08:20:00 AM,13.076,,,,,
8815,08/12/19 08:25:00 AM,13.076,,,,,
8816,08/12/19 08:30:00 AM,13.173,,,,,
8817,08/12/19 08:35:00 AM,13.269,,,,,
8818,08/12/19 08:40:00 AM,13.269,,,,,
8819,08/12/19 08:45:00 AM,13.365,,,,,
8820,08/12/19 08:50:00 AM,13.461,,,,,
8821,08/12/19 08:55:00 AM,13.558,,,,,
8822,08/12/19 09:00:00 AM,13.654,,,,,
8823,08/12/19 09:05:00 AM,13.654,,,,,
8824,08/12/19 09:10:00 AM,13.750,,,,,
8825,08/12/19 09:15:00 AM,13.942,,,,,
8826,08/12/19 09:20:00 AM,14.038,,,,,
8827,08/12/19 09:25:00 AM,14.134,,,,,
8828,08/12/19 09:30:00 AM,14.230,,,,,
8829,08/12/19 09:35:00 AM,14.230,,,,,
8830,08/12/19 09:40:00 AM,14.325,,,,,
8831,08/12/19 09:45:00 AM,14.421,,,,,
8832,08/12/19 09:50:00 AM,14.421,,,,,
8833,08/12/19 09:55:00 AM,14.517,,,,,
8834,08/12/19 10:00:00 AM,14.709,,,,,
8835,08/12/19 10:05:00 AM,14.804,,,,,
8836,08/12/19 10:10:00 AM,14.900,,,,,
8837,08/12/19 10:15:00 AM,15.091,,,,,
8838,08/12/19 10:20:00 AM,15.282,,,,,
8839,08/12/19 10:25:00 AM,15.378,,,,,
8840,08/12/19 10:30:00 AM,15.569,,,,,
8841,08/12/19 10:35:00 AM,15.760,,,,,
8842,08/12/19 10:40:00 AM,15.951,,,,,
8843,08/12/19 10:45:00 AM,16.141,,,,,
8844,08/12/19 10:50:00 AM,16.332,,,,,
8845,08/12/19 10:55:00 AM,16.523,,,,,
8846,08/12/19 11:00:00 AM,16.713,,,,,
8847,08/12/19 11:05:00 AM,16.903,,,,,
8848,08/12/19 11:10:00 AM,17.189,,,,,
8849,08/12/19 11:15:00 AM,17.284,,,,,
8850,08/12/19 11:20:00 AM,17.570,,,,,
8851,08/12/19 11:25:00 AM,17.760,,,,,
8852,08/12/19 11:30:00 AM,17.950,,,,,
8853,08/12/19 11:35:00 AM,18.140,,,,,
8854,08/12/19 11:40:00 AM,18.331,,,,,
8855,08/12/19 11:45:00 AM,18.521,,,,,
8856,08/12/19 11:50:00 AM,18.711,,,,,
8857,08/12/19 11:55:00 AM,18.901,,,,,
8858,08/12/19 12:00:00 PM,19.092,,,,,
8859,08/12/19 12:05:00 PM,19.282,,,,,
8860,08/12/19 12:10:00 PM,19.377,,,,,
8861,08/12/19 12:15:00 PM,19.567,,,,,
8862,08/12/19 12:20:00 PM,19.758,,,,,
8863,08/12/19 12:25:00 PM,19.948,,,,,
8864,08/12/19 12:30:00 PM,20.138,,,,,
8865,08/12/19 12:35:00 PM,20.329,,,,,
8866,08/12/19 12:40:00 PM,20.424,,,,,
8867,08/12/19 12:45:00 PM,20.615,,,,,
8868,08/12/19 12:50:00 PM,20.710,,,,,
8869,08/12/19 12:55:00 PM,20.901,,,,,
8870,08/12/19 01:00:00 PM,21.091,,,,,
8871,08/12/19 01:05:00 PM,21.187,,,,,
8872,08/12/19 01:10:00 PM,21.378,,,,,
8873,08/12/19 01:15:00 PM,21.473,,,,,
8874,08/12/19 01:20:00 PM,21.569,,,,,
8875,08/12/19 01:25:00 PM,21.760,,,,,
8876,08/12/19 01:30:00 PM,21.855,,,,,
8877,08/12/19 01:35:00 PM,21.951,,,,,
8878,08/12/19 01:40:00 PM,22.046,,,,,
8879,08/12/19 01:45:00 PM,22.142,,,,,
8880,08/12/19 01:50:00 PM,22.238,,,,,
8881,08/12/19 01:55:00 PM,22.429,,,,,
8882,08/12/19 02:00:00 PM,22.525,,,,,
8883,08/12/19 02:05:00 PM,22.621,,,,,
8884,08/12/19 02:10:00 PM,22.717,,,,,
8885,08/12/19 02:15:00 PM,22.812,,,,,
8886,08/12/19 02:20:00 PM,22.908,,,,,
8887,08/12/19 02:25:00 PM,23.004,,,,,
8888,08/12/19 02:30:00 PM,23.100,,,,,
8889,08/12/19 02:35:00 PM,23.196,,,,,
8890,08/12/19 02:40:00 PM,23.292,,,,,
8891,08/12/19 02:45:00 PM,23.292,,,,,
8892,08/12/19 02:50:00 PM,23.388,,,,,
8893,08/12/19 02:55:00 PM,23.484,,,,,
8894,08/12/19 03:00:00 PM,23.581,,,,,
8895,08/12/19 03:05:00 PM,23.581,,,,,
8896,08/12/19 03:10:00 PM,23.677,,,,,
8897,08/12/19 03:15:00 PM,23.773,,,,,
8898,08/12/19 03:20:00 PM,23.773,,,,,
8899,08/12/19 03:25:00 PM,23.966,,,,,
8900,08/12/19 03:30:00 PM,23.966,,,,,
8901,08/12/19 03:35:00 PM,24.062,,,,,
8902,08/12/19 03:40:00 PM,24.158,,,,,
8903,08/12/19 03:45:00 PM,24.158,,,,,
8904,08/12/19 03:50:00 PM,24.158,,,,,
8905,08/12/19 03:55:00 PM,24.158,,,,,
8906,08/12/19 04:00:00 PM,24.158,,,,,
8907,08/12/19 04:05:00 PM,24.158,,,,,
8908,08/12/19 04:10:00 PM,24.158,,,,,
8909,08/12/19 04:15:00 PM,24.158,,,,,
8910,08/12/19 04:20:00 PM,24.158,,,,,
8911,08/12/19 04:25:00 PM,24.158,,,,,
8912,08/12/19 04:30:00 PM,24.062,,,,,
8913,08/12/19 04:35:00 PM,24.062,,,,,
8914,08/12/19 04:40:00 PM,24.062,,,,,
8915,08/12/19 04:45:00 PM,24.062,,,,,
8916,08/12/19 04:50:00 PM,24.062,,,,,
8917,08/12/19 04:55:00 PM,24.062,,,,,
8918,08/12/19 05:00:00 PM,24.062,,,,,
8919,08/12/19 05:05:00 PM,24.062,,,,,
8920,08/12/19 05:10:00 PM,24.062,,,,,
8921,08/12/19 05:15:00 PM,24.062,,,,,
8922,08/12/19 05:20:00 PM,24.062,,,,,
8923,08/12/19 05:25:00 PM,24.062,,,,,
8924,08/12/19 05:30:00 PM,24.062,,,,,
8925,08/12/19 05:35:00 PM,24.062,,,,,
8926,08/12/19 05:40:00 PM,24.158,,,,,
8927,08/12/19 05:45:00 PM,24.158,,,,,
8928,08/12/19 05:50:00 PM,24.158,,,,,
8929,08/12/19 05:55:00 PM,24.158,,,,,
8930,08/12/19 06:00:00 PM,24.158,,,,,
8931,08/12/19 06:05:00 PM,24.158,,,,,
8932,08/12/19 06:10:00 PM,24.158,,,,,
8933,08/12/19 06:15:00 PM,24.158,,,,,
8934,08/12/19 06:20:00 PM,24.158,,,,,
8935,08/12/19 06:25:00 PM,24.158,,,,,
8936,08/12/19 06:30:00 PM,24.158,,,,,
8937,08/12/19 06:35:00 PM,24.158,,,,,
8938,08/12/19 06:40:00 PM,24.158,,,,,
8939,08/12/19 06:45:00 PM,24.158,,,,,
8940,08/12/19 06:50:00 PM,24.158,,,,,
8941,08/12/19 06:55:00 PM,24.158,,,,,
8942,08/12/19 07:00:00 PM,24.158,,,,,
8943,08/12/19 07:05:00 PM,24.158,,,,,
8944,08/12/19 07:10:00 PM,24.158,,,,,
8945,08/12/19 07:15:00 PM,24.158,,,,,
8946,08/12/19 07:20:00 PM,24.062,,,,,
8947,08/12/19 07:25:00 PM,24.062,,,,,
8948,08/12/19 07:30:00 PM,24.062,,,,,
8949,08/12/19 07:35:00 PM,24.062,,,,,
8950,08/12/19 07:40:00 PM,24.062,,,,,
8951,08/12/19 07:45:00 PM,23.966,,,,,
8952,08/12/19 07:50:00 PM,23.966,,,,,
8953,08/12/19 07:55:00 PM,23.966,,,,,
8954,08/12/19 08:00:00 PM,23.869,,,,,
8955,08/12/19 08:05:00 PM,23.773,,,,,
8956,08/12/19 08:10:00 PM,23.773,,,,,
8957,08/12/19 08:15:00 PM,23.773,,,,,
8958,08/12/19 08:20:00 PM,23.677,,,,,
8959,08/12/19 08:25:00 PM,23.581,,,,,
8960,08/12/19 08:30:00 PM,23.484,,,,,
8961,08/12/19 08:35:00 PM,23.484,,,,,
8962,08/12/19 08:40:00 PM,23.388,,,,,
8963,08/12/19 08:45:00 PM,23.292,,,,,
8964,08/12/19 08:50:00 PM,23.196,,,,,
8965,08/12/19 08:55:00 PM,23.196,,,,,
8966,08/12/19 09:00:00 PM,23.004,,,,,
8967,08/12/19 09:05:00 PM,23.004,,,,,
8968,08/12/19 09:10:00 PM,22.908,,,,,
8969,08/12/19 09:15:00 PM,22.812,,,,,
8970,08/12/19 09:20:00 PM,22.717,,,,,
8971,08/12/19 09:25:00 PM,22.621,,,,,
8972,08/12/19 09:30:00 PM,22.429,,,,,
8973,08/12/19 09:35:00 PM,22.333,,,,,
8974,08/12/19 09:40:00 PM,22.238,,,,,
8975,08/12/19 09:45:00 PM,22.142,,,,,
8976,08/12/19 09:50:00 PM,21.951,,,,,
8977,08/12/19 09:55:00 PM,21.855,,,,,
8978,08/12/19 10:00:00 PM,21.664,,,,,
8979,08/12/19 10:05:00 PM,21.569,,,,,
8980,08/12/19 10:10:00 PM,21.473,,,,,
8981,08/12/19 10:15:00 PM,21.282,,,,,
8982,08/12/19 10:20:00 PM,21.187,,,,,
8983,08/12/19 10:25:00 PM,21.091,,,,,
8984,08/12/19 10:30:00 PM,20.901,,,,,
8985,08/12/19 10:35:00 PM,20.805,,,,,
8986,08/12/19 10:40:00 PM,20.710,,,,,
8987,08/12/19 10:45:00 PM,20.615,,,,,
8988,08/12/19 10:50:00 PM,20.424,,,,,
8989,08/12/19 10:55:00 PM,20.329,,,,,
8990,08/12/19 11:00:00 PM,20.234,,,,,
8991,08/12/19 11:05:00 PM,20.138,,,,,
8992,08/12/19 11:10:00 PM,19.948,,,,,
8993,08/12/19 11:15:00 PM,19.853,,,,,
8994,08/12/19 11:20:00 PM,19.758,,,,,
8995,08/12/19 11:25:00 PM,19.662,,,,,
8996,08/12/19 11:30:00 PM,19.567,,,,,
8997,08/12/19 11:35:00 PM,19.472,,,,,
8998,08/12/19 11:40:00 PM,19.282,,,,,
8999,08/12/19 11:45:00 PM,19.187,,,,,
9000,08/12/19 11:50:00 PM,19.092,,,,,
9001,08/12/19 11:55:00 PM,18.996,,,,,
9002,08/13/19 12:00:00 AM,18.901,27.567,,,,
9003,08/13/19 12:05:00 AM,18.806,,,,,
9004,08/13/19 12:10:00 AM,18.711,,,,,
9005,08/13/19 12:15:00 AM,18.616,,,,,
9006,08/13/19 12:20:00 AM,18.521,,,,,
9007,08/13/19 12:25:00 AM,18.426,,,,,
9008,08/13/19 12:30:00 AM,18.331,,,,,
9009,08/13/19 12:35:00 AM,18.236,,,,,
9010,08/13/19 12:40:00 AM,18.140,,,,,
9011,08/13/19 12:45:00 AM,18.045,,,,,
9012,08/13/19 12:50:00 AM,17.950,,,,,
9013,08/13/19 12:55:00 AM,17.760,,,,,
9014,08/13/19 01:00:00 AM,17.665,,,,,
9015,08/13/19 01:05:00 AM,17.570,,,,,
9016,08/13/19 01:10:00 AM,17.475,,,,,
9017,08/13/19 01:15:00 AM,17.379,,,,,
9018,08/13/19 01:20:00 AM,17.284,,,,,
9019,08/13/19 01:25:00 AM,17.189,,,,,
9020,08/13/19 01:30:00 AM,17.094,,,,,
9021,08/13/19 01:35:00 AM,17.094,,,,,
9022,08/13/19 01:40:00 AM,16.903,,,,,
9023,08/13/19 01:45:00 AM,16.808,,,,,
9024,08/13/19 01:50:00 AM,16.713,,,,,
9025,08/13/19 01:55:00 AM,16.713,,,,,
9026,08/13/19 02:00:00 AM,16.523,,,,,
9027,08/13/19 02:05:00 AM,16.427,,,,,
9028,08/13/19 02:10:00 AM,16.332,,,,,
9029,08/13/19 02:15:00 AM,16.237,,,,,
9030,08/13/19 02:20:00 AM,16.141,,,,,
9031,08/13/19 02:25:00 AM,16.046,,,,,
9032,08/13/19 02:30:00 AM,15.951,,,,,
9033,08/13/19 02:35:00 AM,15.855,,,,,
9034,08/13/19 02:40:00 AM,15.760,,,,,
9035,08/13/19 02:45:00 AM,15.664,,,,,
9036,08/13/19 02:50:00 AM,15.569,,,,,
9037,08/13/19 02:55:00 AM,15.378,,,,,
9038,08/13/19 03:00:00 AM,15.282,,,,,
9039,08/13/19 03:05:00 AM,15.187,,,,,
9040,08/13/19 03:10:00 AM,15.187,,,,,
9041,08/13/19 03:15:00 AM,14.996,,,,,
9042,08/13/19 03:20:00 AM,14.996,,,,,
9043,08/13/19 03:25:00 AM,14.900,,,,,
9044,08/13/19 03:30:00 AM,14.804,,,,,
9045,08/13/19 03:35:00 AM,14.709,,,,,
9046,08/13/19 03:40:00 AM,14.613,,,,,
9047,08/13/19 03:45:00 AM,14.517,,,,,
9048,08/13/19 03:50:00 AM,14.421,,,,,
9049,08/13/19 03:55:00 AM,14.325,,,,,
9050,08/13/19 04:00:00 AM,14.230,,,,,
9051,08/13/19 04:05:00 AM,14.134,,,,,
9052,08/13/19 04:10:00 AM,14.134,,,,,
9053,08/13/19 04:15:00 AM,14.038,,,,,
9054,08/13/19 04:20:00 AM,13.942,,,,,
9055,08/13/19 04:25:00 AM,13.846,,,,,
9056,08/13/19 04:30:00 AM,13.750,,,,,
9057,08/13/19 04:35:00 AM,13.654,,,,,
9058,08/13/19 04:40:00 AM,13.558,,,,,
9059,08/13/19 04:45:00 AM,13.461,,,,,
9060,08/13/19 04:50:00 AM,13.365,,,,,
9061,08/13/19 04:55:00 AM,13.269,,,,,
9062,08/13/19 05:00:00 AM,13.269,,,,,
9063,08/13/19 05:05:00 AM,13.173,,,,,
9064,08/13/19 05:10:00 AM,13.076,,,,,
9065,08/13/19 05:15:00 AM,12.980,,,,,
9066,08/13/19 05:20:00 AM,12.883,,,,,
9067,08/13/19 05:25:00 AM,12.787,,,,,
9068,08/13/19 05:30:00 AM,12.690,,,,,
9069,08/13/19 05:35:00 AM,12.690,,,,,
9070,08/13/19 05:40:00 AM,12.594,,,,,
9071,08/13/19 05:45:00 AM,12.497,,,,,
9072,08/13/19 05:50:00 AM,12.401,,,,,
9073,08/13/19 05:55:00 AM,12.401,,,,,
9074,08/13/19 06:00:00 AM,12.304,,,,,
9075,08/13/19 06:05:00 AM,12.207,,,,,
9076,08/13/19 06:10:00 AM,12.207,,,,,
9077,08/13/19 06:15:00 AM,12.110,,,,,
9078,08/13/19 06:20:00 AM,12.013,,,,,
9079,08/13/19 06:25:00 AM,12.013,,,,,
9080,08/13/19 06:30:00 AM,11.916,,,,,
9081,08/13/19 06:35:00 AM,11.916,,,,,
9082,08/13/19 06:40:00 AM,11.819,,,,,
9083,08/13/19 06:45:00 AM,11.722,,,,,
9084,08/13/19 06:50:00 AM,11.625,,,,,
9085,08/13/19 06:55:00 AM,11.625,,,,,
9086,08/13/19 07:00:00 AM,11.528,,,,,
9087,08/13/19 07:05:00 AM,11.431,,,,,
9088,08/13/19 07:10:00 AM,11.334,,,,,
9089,08/13/19 07:15:00 AM,11.334,,,,,
9090,08/13/19 07:20:00 AM,11.236,,,,,
9091,08/13/19 07:25:00 AM,11.139,,,,,
9092,08/13/19 07:30:00 AM,11.139,,,,,
9093,08/13/19 07:35:00 AM,11.041,,,,,
9094,08/13/19 07:40:00 AM,10.944,,,,,
9095,08/13/19 07:45:00 AM,10.944,,,,,
9096,08/13/19 07:50:00 AM,10.944,,,,,
9097,08/13/19 07:55:00 AM,10.944,,,,,
9098,08/13/19 08:00:00 AM,10.944,,,,,
9099,08/13/19 08:05:00 AM,11.041,,,,,
9100,08/13/19 08:10:00 AM,11.139,,,,,
9101,08/13/19 08:15:00 AM,11.236,,,,,
9102,08/13/19 08:20:00 AM,11.431,,,,,
9103,08/13/19 08:25:00 AM,11.528,,,,,
9104,08/13/19 08:30:00 AM,11.722,,,,,
9105,08/13/19 08:35:00 AM,11.916,,,,,
9106,08/13/19 08:40:00 AM,12.013,,,,,
9107,08/13/19 08:45:00 AM,12.207,,,,,
9108,08/13/19 08:50:00 AM,12.401,,,,,
9109,08/13/19 08:55:00 AM,12.594,,,,,
9110,08/13/19 09:00:00 AM,12.883,,,,,
9111,08/13/19 09:05:00 AM,13.076,,,,,
9112,08/13/19 09:10:00 AM,13.269,,,,,
9113,08/13/19 09:15:00 AM,13.461,,,,,
9114,08/13/19 09:20:00 AM,13.750,,,,,
9115,08/13/19 09:25:00 AM,13.942,,,,,
9116,08/13/19 09:30:00 AM,14.134,,,,,
9117,08/13/19 09:35:00 AM,14.421,,,,,
9118,08/13/19 09:40:00 AM,14.613,,,,,
9119,08/13/19 09:45:00 AM,14.900,,,,,
9120,08/13/19 09:50:00 AM,15.091,,,,,
9121,08/13/19 09:55:00 AM,15.378,,,,,
9122,08/13/19 10:00:00 AM,15.664,,,,,
9123,08/13/19 10:05:00 AM,15.855,,,,,
9124,08/13/19 10:10:00 AM,16.141,,,,,
9125,08/13/19 10:15:00 AM,16.427,,,,,
9126,08/13/19 10:20:00 AM,16.618,,,,,
9127,08/13/19 10:25:00 AM,16.903,,,,,
9128,08/13/19 10:30:00 AM,17.094,,,,,
9129,08/13/19 10:35:00 AM,17.379,,,,,
9130,08/13/19 10:40:00 AM,17.665,,,,,
9131,08/13/19 10:45:00 AM,17.855,,,,,
9132,08/13/19 10:50:00 AM,18.045,,,,,
9133,08/13/19 10:55:00 AM,18.236,,,,,
9134,08/13/19 11:00:00 AM,18.331,,,,,
9135,08/13/19 11:05:00 AM,18.521,,,,,
9136,08/13/19 11:10:00 AM,18.616,,,,,
9137,08/13/19 11:15:00 AM,18.806,,,,,
9138,08/13/19 11:20:00 AM,18.901,,,,,
9139,08/13/19 11:25:00 AM,18.996,,,,,
9140,08/13/19 11:30:00 AM,19.187,,,,,
9141,08/13/19 11:35:00 AM,19.377,,,,,
9142,08/13/19 11:40:00 AM,19.567,,,,,
9143,08/13/19 11:45:00 AM,19.948,,,,,
9144,08/13/19 11:50:00 AM,20.329,,,,,
9145,08/13/19 11:55:00 AM,20.615,,,,,
9146,08/13/19 12:00:00 PM,20.996,,,,,
9147,08/13/19 12:05:00 PM,21.282,,,,,
9148,08/13/19 12:10:00 PM,21.569,,,,,
9149,08/13/19 12:15:00 PM,21.760,,,,,
9150,08/13/19 12:20:00 PM,21.855,,,,,
9151,08/13/19 12:25:00 PM,21.951,,,,,
9152,08/13/19 12:30:00 PM,22.142,,,,,
9153,08/13/19 12:35:00 PM,22.238,,,,,
9154,08/13/19 12:40:00 PM,22.429,,,,,
9155,08/13/19 12:45:00 PM,22.621,,,,,
9156,08/13/19 12:50:00 PM,22.717,,,,,
9157,08/13/19 12:55:00 PM,22.908,,,,,
9158,08/13/19 01:00:00 PM,23.100,,,,,
9159,08/13/19 01:05:00 PM,23.196,,,,,
9160,08/13/19 01:10:00 PM,23.388,,,,,
9161,08/13/19 01:15:00 PM,23.581,,,,,
9162,08/13/19 01:20:00 PM,23.773,,,,,
9163,08/13/19 01:25:00 PM,24.062,,,,,
9164,08/13/19 01:30:00 PM,24.255,,,,,
9165,08/13/19 01:35:00 PM,24.448,,,,,
9166,08/13/19 01:40:00 PM,24.545,,,,,
9167,08/13/19 01:45:00 PM,24.738,,,,,
9168,08/13/19 01:50:00 PM,24.738,,,,,
9169,08/13/19 01:55:00 PM,24.738,,,,,
9170,08/13/19 02:00:00 PM,24.738,,,,,
9171,08/13/19 02:05:00 PM,24.738,,,,,
9172,08/13/19 02:10:00 PM,24.835,,,,,
9173,08/13/19 02:15:00 PM,24.835,,,,,
9174,08/13/19 02:20:00 PM,24.835,,,,,
9175,08/13/19 02:25:00 PM,24.738,,,,,
9176,08/13/19 02:30:00 PM,24.738,,,,,
9177,08/13/19 02:35:00 PM,24.738,,,,,
9178,08/13/19 02:40:00 PM,24.738,,,,,
9179,08/13/19 02:45:00 PM,24.835,,,,,
9180,08/13/19 02:50:00 PM,24.835,,,,,
9181,08/13/19 02:55:00 PM,24.931,,,,,
9182,08/13/19 03:00:00 PM,25.028,,,,,
9183,08/13/19 03:05:00 PM,25.125,,,,,
9184,08/13/19 03:10:00 PM,25.125,,,,,
9185,08/13/19 03:15:00 PM,25.222,,,,,
9186,08/13/19 03:20:00 PM,25.222,,,,,
9187,08/13/19 03:25:00 PM,25.222,,,,,
9188,08/13/19 03:30:00 PM,25.319,,,,,
9189,08/13/19 03:35:00 PM,25.319,,,,,
9190,08/13/19 03:40:00 PM,25.416,,,,,
9191,08/13/19 03:45:00 PM,25.513,,,,,
9192,08/13/19 03:50:00 PM,25.610,,,,,
9193,08/13/19 03:55:00 PM,25.708,,,,,
9194,08/13/19 04:00:00 PM,25.805,,,,,
9195,08/13/19 04:05:00 PM,25.902,,,,,
9196,08/13/19 04:10:00 PM,26.000,,,,,
9197,08/13/19 04:15:00 PM,26.097,,,,,
9198,08/13/19 04:20:00 PM,26.097,,,,,
9199,08/13/19 04:25:00 PM,26.195,,,,,
9200,08/13/19 04:30:00 PM,26.292,,,,,
9201,08/13/19 04:35:00 PM,26.292,,,,,
9202,08/13/19 04:40:00 PM,26.292,,,,,
9203,08/13/19 04:45:00 PM,26.390,,,,,
9204,08/13/19 04:50:00 PM,26.488,,,,,
9205,08/13/19 04:55:00 PM,26.585,,,,,
9206,08/13/19 05:00:00 PM,26.585,,,,,
9207,08/13/19 05:05:00 PM,26.390,,,,,
9208,08/13/19 05:10:00 PM,26.390,,,,,
9209,08/13/19 05:15:00 PM,26.292,,,,,
9210,08/13/19 05:20:00 PM,26.292,,,,,
9211,08/13/19 05:25:00 PM,26.292,,,,,
